gouvernorat,variable,n,biais,mae,sigma,mae_sur_sigma
Kasserine,wind_speed_10m,1872,1.5407437348423607,2.8414713015359743,5.084663042320394,0.558831780569527
Kasserine,cloud_cover_mid,1872,13.700080840743734,17.653193209377527,23.3566151470415,0.7558112807974059
Kasserine,surface_pressure,1872,2.918512530315277,2.918512530315277,3.717677964721804,0.7850364012187029
Kasserine,snowfall,1872,0.0,0.0,0.0,
Kebili,soil_temperature_7_to_28cm,1872,0.0,0.0,4.0674286522037475,0.0
Kebili,soil_temperature_28_to_100cm,1872,0.0,0.0,3.5878360111865746,0.0
Kebili,soil_moisture_0_to_7cm,1872,0.0,0.0,0.012019279794515994,0.0
Kebili,soil_moisture_28_to_100cm,1872,0.0,0.0,0.001128268616565265,0.0
Kebili,soil_temperature_0_to_7cm,1872,0.0,0.0,7.044584919418855,0.0
Kebili,terrestrial_radiation,1872,-0.006730769230771486,0.0644230769230759,503.1828048635442,0.00012803115746482335
Kebili,soil_moisture_7_to_28cm,1872,-5.106382978723409e-06,5.106382978723409e-06,0.00745718728244064,0.000684759921578925
Kebili,rain,1872,-0.002910266774454325,0.002910266774454325,0.08762241013228365,0.033213726603282104
Kebili,precipitation,1872,-0.0015359741309620048,0.0042845594179466455,0.08762241013228365,0.048897986388165324
Kebili,shortwave_radiation,1872,10.802748585286984,17.701697655618432,351.37866058007444,0.05037783918464352
Kebili,pressure_msl,1872,-0.40048504446240984,0.4350848827809233,4.089777556768819,0.10638350784160193
Kebili,temperature_2m,1872,0.3807599029911074,0.6840743734842359,6.124580723644457,0.11169325776755779
Kebili,et0_fao_evapotranspiration,1872,-0.015012126111560227,0.03407437348423605,0.25712323280015187,0.1325215660722508
Kebili,direct_radiation,1872,26.864187550525465,38.00565885206144,258.8254988317254,0.14683892824937894
Kebili,vapour_pressure_deficit,1872,-0.04645109135004043,0.26050121261115605,1.6648527814557048,0.15647101984800146
Kebili,direct_normal_irradiance,1872,43.831204527081645,58.94680679062248,297.9881226247793,0.197815960822194
Kebili,diffuse_radiation,1872,-16.06143896523848,21.361358124494746,107.23745650702973,0.19919679951654248
Kebili,apparent_temperature,1872,1.2518997574777688,1.3723524656426838,6.596265719064116,0.20804990643060303
Kebili,relative_humidity_2m,1872,2.1859337105901373,4.680679062247373,19.35845138363817,0.24178995362219416
Kebili,cloud_cover_high,1872,-0.6758286176232822,9.450282942603073,36.54472514782963,0.25859499296752325
Kebili,wind_direction_100m,1872,1.3734842360549717,16.88035569927243,62.22226610805619,0.2712912395372701
Kebili,wind_direction_10m,1872,-0.8488278092158448,17.149555375909458,61.10426222233442,0.2806605423613325
Kebili,wind_speed_100m,1872,-1.013823767178658,3.558367016976556,11.795313668881228,0.3016763366254815
Kebili,cloud_cover,1872,6.308811641067098,13.809215844785772,37.19449097242129,0.37127046193547675
Kebili,wind_speed_10m,1872,-2.104122877930477,3.2886014551333873,7.791042515372334,0.4221003092519031
Kebili,dew_point_2m,1872,1.3982215036378334,1.9317704122877934,4.569158761084976,0.4227846991749269
Kebili,surface_pressure,1872,1.875424413904609,1.875424413904609,4.050937702668976,0.46296056655449885
Kebili,cloud_cover_mid,1872,8.74373484236055,10.83589329021827,19.035467072173315,0.5692475655645215
Kebili,wind_gusts_10m,1872,-7.959741309620049,8.480355699272433,13.240745608065012,0.6404741810088853
Kebili,cloud_cover_low,1872,0.4494745351657235,0.4494745351657235,0.17394497880372944,2.5840040813876404
Kebili,snowfall,1872,0.0,0.0,0.0,
Kef,soil_moisture_28_to_100cm,1872,0.0,0.0,0.023371407535107556,0.0
Kef,soil_moisture_0_to_7cm,1872,0.0,0.0,0.04941036752498577,0.0
Kef,terrestrial_radiation,1872,0.0019230769230798978,0.12307692307692085,497.89829765434877,0.0002471928979407023
Kef,soil_moisture_7_to_28cm,1872,-9.702127659574477e-05,9.702127659574477e-05,0.030726040802859487,0.003157623763446789
Kef,soil_temperature_0_to_7cm,1872,0.3514042553191488,0.3514042553191488,7.069070089565203,0.04971011050489706
Kef,shortwave_radiation,1872,1.2926434923201293,23.470493128536784,344.5475327378888,0.06811975387556102
Kef,soil_temperature_7_to_28cm,1872,0.35276595744680855,0.35276595744680855,4.831149749583364,0.07301904841124639
Kef,rain,1872,-0.01810832659660469,0.020695230396119646,0.25080607530647175,0.08251486879187903
Kef,soil_temperature_28_to_100cm,1872,0.34680851063829804,0.34680851063829804,3.8786259053524486,0.08941530302257489
Kef,pressure_msl,1872,0.02376717865804419,0.3786580436540003,3.9990770915524467,0.09468635762332973
Kef,et0_fao_evapotranspiration,1872,0.006766370250606306,0.029482619240097013,0.2592444033595594,0.11372519081619692
Kef,precipitation,1872,-0.003961196443007275,0.031770412287793044,0.25080607530647175,0.126673216543783
Kef,direct_radiation,1872,3.0040420371867422,36.289409862570736,268.8244535443156,0.13499296430854063
Kef,diffuse_radiation,1872,-1.7113985448666127,15.38480194017785,93.82369629013819,0.16397565379008572
Kef,direct_normal_irradiance,1872,8.043654001616815,53.673726758286186,314.34698243875334,0.17074675360926633
Kef,vapour_pressure_deficit,1872,0.0935327405012126,0.24801940177849632,1.4429320427385282,0.17188571216963375
Kef,temperature_2m,1872,1.1379951495553757,1.3554567502021018,6.805356296743534,0.1991749867454711
Kef,relative_humidity_2m,1872,1.332255456750202,5.760711398544867,22.642528635501318,0.2544199674550758
Kef,apparent_temperature,1872,1.6468876313662084,1.8926434923201292,6.791200022526255,0.278690582819277
Kef,cloud_cover_high,1872,0.39854486661277283,10.81568310428456,36.715374673412185,0.2945818529836997
Kef,cloud_cover_low,1872,3.2853678253839935,3.5198059822150363,11.129208487896083,0.31626741345021175
Kef,wind_direction_100m,1872,9.668552950687147,50.759902991107516,115.87226303018163,0.4380677624108016
Kef,cloud_cover,1872,9.070331447049313,17.77526273241714,37.723470907697326,0.47119902555918225
Kef,wind_direction_10m,1872,1.4074373484236056,54.16087308003234,112.91601805999521,0.4796562437337744
Kef,wind_speed_10m,1872,0.5968472109943411,2.7268391269199674,5.269979832955484,0.5174287593792773
Kef,wind_speed_100m,1872,-0.2514147130153597,3.9508488278092155,7.389824004457019,0.5346336834850658
Kef,wind_gusts_10m,1872,2.3756669361358123,6.560468876313662,10.963248616896198,0.5984055552843053
Kef,dew_point_2m,1872,1.9127728375101054,2.3957154405820535,3.7628978398802744,0.6366676807410426
Kef,cloud_cover_mid,1872,11.195634599838318,14.818916734033953,21.064871592407826,0.7034895356008232
Kef,surface_pressure,1872,5.401778496362165,5.401778496362165,3.7815700290837344,1.4284486218204462
Kef,snowfall,1872,0.0,0.0,0.0,
Mahdia,soil_moisture_7_to_28cm,1872,0.0,0.0,0.03295045017597094,0.0
Mahdia,soil_moisture_28_to_100cm,1872,0.0,0.0,0.02470853968063863,0.0
Mahdia,soil_moisture_0_to_7cm,1872,0.0,0.0,0.040871141956799265,0.0
Mahdia,terrestrial_radiation,1872,0.003685897435896489,0.18381410256410124,499.3370343539264,0.00036811630205224306
Mahdia,soil_temperature_0_to_7cm,1872,0.04868085106382979,0.04868085106382979,6.003335755086429,0.008108966922695289
Mahdia,soil_temperature_7_to_28cm,1872,0.0521702127659575,0.0521702127659575,4.1749344660238155,0.012496055492733069
Mahdia,soil_temperature_28_to_100cm,1872,0.05217021276595741,0.05217021276595741,3.6215911247976025,0.014405329306431026
Mahdia,shortwave_radiation,1872,1.3201293451899758,12.388843977364592,350.0274057021114,0.035393925662803784
Mahdia,pressure_msl,1872,-0.13354890864995944,0.24753435731608864,3.8053048945801256,0.06504980919364713
Mahdia,rain,1872,-0.012934518997574777,0.012934518997574777,0.1847996080325435,0.06999213437345056
Mahdia,precipitation,1872,-0.011883589329021827,0.013985448666127732,0.1847996080325435,0.07567899529129343
Mahdia,direct_radiation,1872,2.8350848827809214,24.44058205335489,277.33301960451166,0.08812719844253732
Mahdia,et0_fao_evapotranspiration,1872,-0.018561034761519803,0.02257073565076799,0.2510777490450793,0.0898954038604017
Mahdia,direct_normal_irradiance,1872,5.36847210994341,37.33371059013743,321.9552248779069,0.11595932510272278
Mahdia,surface_pressure,1872,0.5664510913500397,0.5706548100242511,3.805304894580126,0.14996296639384443
Mahdia,diffuse_radiation,1872,-1.5149555375909458,13.248181083265965,86.59073001232464,0.15299768325524365
Mahdia,apparent_temperature,1872,0.3956345998383185,0.9456750202101861,5.836184999979519,0.16203650504799022
Mahdia,temperature_2m,1872,-0.422554567502021,0.888682295877122,4.847402941017128,0.18333163277131037
Mahdia,cloud_cover_high,1872,0.3556992724333064,8.730800323362974,35.01795414654409,0.2493235409135006
Mahdia,wind_direction_10m,1872,-3.1083265966046887,33.69523039611965,116.19222049586054,0.2899955801887793
Mahdia,wind_direction_100m,1872,0.704122877930477,33.70978172999192,115.36862796167989,0.2921919270912084
Mahdia,wind_speed_10m,1872,-0.6342764753435732,1.9870654810024253,6.077090831150313,0.32697643267351
Mahdia,wind_speed_100m,1872,-0.16160064672594987,2.81285367825384,8.076517223624755,0.348275574776949
Mahdia,vapour_pressure_deficit,1872,-0.31244947453516575,0.35288601455133384,0.8790235267305434,0.4014522977147889
Mahdia,cloud_cover_mid,1872,5.532740501212611,7.236863379143088,17.5247235948536,0.41295164171766463
Mahdia,wind_gusts_10m,1872,-4.0671786580436535,5.000565885206144,11.85417971409656,0.4218398915666558
Mahdia,relative_humidity_2m,1872,6.734842360549717,7.721099434114794,17.583754472203655,0.4391041427654307
Mahdia,dew_point_2m,1872,1.4324979789814067,1.6294260307194826,3.699958483617867,0.4403903551712853
Mahdia,cloud_cover,1872,9.090541632983024,16.007275666936135,35.78743589064313,0.447287582039968
Mahdia,cloud_cover_low,1872,6.409054163298302,6.9280517380759905,5.3153818771383134,1.3033968016247035
Mahdia,snowfall,1872,0.0,0.0,0.0,
Manouba,soil_temperature_7_to_28cm,1872,0.0,0.0,4.373096475051463,0.0
Manouba,soil_temperature_28_to_100cm,1872,0.0,0.0,3.4689525663539613,0.0
Manouba,soil_moisture_28_to_100cm,1872,0.0,0.0,0.021773009860418236,0.0
Manouba,soil_moisture_7_to_28cm,1872,0.0,0.0,0.028234296020543625,0.0
Manouba,soil_moisture_0_to_7cm,1872,0.0,0.0,0.02886696975793402,0.0
Manouba,soil_temperature_0_to_7cm,1872,0.0,0.0,6.721905890758828,0.0
Manouba,terrestrial_radiation,1872,-0.0006944444444443252,0.07409188034188155,496.3727131671963,0.00014926662642095057
Manouba,shortwave_radiation,1872,2.364591754244139,15.719482619240097,345.4984983331334,0.045497976677407154
Manouba,pressure_msl,1872,-0.07930476960388304,0.2532740501212631,3.9553914458556165,0.06403261310246267
Manouba,et0_fao_evapotranspiration,1872,0.004130962004850444,0.022886014551333874,0.26555693263297087,0.08618119784869215
Manouba,direct_radiation,1872,3.2223120452708165,25.60388035569927,272.0874017810294,0.09410167537380054
Manouba,rain,1872,-0.013015359741309622,0.018512530315278903,0.15780335541404725,0.11731392064956665
Manouba,direct_normal_irradiance,1872,3.3205335489086516,38.17663702506063,318.9697668272114,0.11968732148129022
Manouba,precipitation,1872,-0.010185933710590137,0.01988682295877122,0.15780335541404725,0.12602281432224188
Manouba,diffuse_radiation,1872,-0.8577202910266775,12.146321746160064,87.54729582041969,0.1387401133562715
Manouba,temperature_2m,1872,-0.4587712206952304,0.9693613581244946,6.263470432199256,0.15476425866739957
Manouba,apparent_temperature,1872,-0.47914308811641054,1.0793047696038802,6.702851248200979,0.1610217397996952
Manouba,vapour_pressure_deficit,1872,-0.06274050121261118,0.2672837510105093,1.3826816569866591,0.19330823523978244
Manouba,cloud_cover_high,1872,0.21746160064672596,8.516572352465642,35.07884568535158,0.24278371155245967
Manouba,relative_humidity_2m,1872,1.7380759902991108,5.511721907841552,21.781337904451007,0.25304790422057744
Manouba,wind_direction_100m,1872,-10.447049312853679,32.48261924009701,111.12166647136237,0.29231580367333887
Manouba,wind_gusts_10m,1872,2.3028294260307196,4.552627324171382,12.056173903630848,0.37761792095586055
Manouba,dew_point_2m,1872,0.009458367016976547,1.4712206952303961,3.729997605517096,0.39442939401738253
Manouba,wind_direction_10m,1872,-17.13257881972514,44.725141471301534,108.41068350982592,0.4125528962950208
Manouba,cloud_cover,1872,9.402586903799515,16.078415521422798,36.29028106782486,0.4430501789548828
Manouba,wind_speed_10m,1872,0.388682295877122,2.335327405012126,5.209727425424312,0.44826287717383273
Manouba,cloud_cover_mid,1872,6.534357316087308,8.636216653193209,18.252805387195288,0.4731446191417616
Manouba,wind_speed_100m,1872,1.865561843168957,3.50501212611156,7.351412873778427,0.4767807476319962
Manouba,cloud_cover_low,1872,6.206143896523848,6.411479385610348,10.88201762032322,0.5891811251652718
Manouba,surface_pressure,1872,-5.369361358124494,5.369361358124494,3.931442706862767,1.3657483418877454
Manouba,snowfall,1872,0.0,0.0,0.0,
Medenine,soil_temperature_7_to_28cm,1872,0.0,0.0,3.7947745064703287,0.0
Medenine,soil_temperature_28_to_100cm,1872,0.0,0.0,3.5350682038883403,0.0
Medenine,soil_moisture_28_to_100cm,1872,0.0,0.0,0.001128268616565265,0.0
Medenine,soil_moisture_7_to_28cm,1872,0.0,0.0,0.0032219108641321015,0.0
Medenine,soil_moisture_0_to_7cm,1872,0.0,0.0,0.01272403224158162,0.0
Medenine,soil_temperature_0_to_7cm,1872,0.0,0.0,7.390196846524086,0.0
Medenine,terrestrial_radiation,1872,0.006303418803419742,0.0601495726495732,503.83742683829223,0.0001193828990176991
Medenine,precipitation,1872,-0.0018593371059013744,0.0025060630557801134,0.14528983235677548,0.01724871599842028
Medenine,rain,1872,-0.002667744543249798,0.002667744543249798,0.14528983235677548,0.018361536385415135
Medenine,shortwave_radiation,1872,6.562651576394503,15.42603071948262,353.3669857853862,0.043654419739289005
Medenine,pressure_msl,1872,-0.25173807599029746,0.31883589329021933,3.9798753102649207,0.0801120307633447
Medenine,et0_fao_evapotranspiration,1872,-0.01255456750202102,0.025586095392077606,0.27535070684205254,0.09292184387510716
Medenine,surface_pressure,1872,-0.36160064672594994,0.3953920776071153,3.8923158296548266,0.101582732468598
Medenine,temperature_2m,1872,0.0350848827809216,0.6067906224737267,5.694975882333117,0.10654840951233964
Medenine,direct_radiation,1872,14.101050929668553,32.36135812449474,267.0088754662771,0.1211995596325484
Medenine,direct_normal_irradiance,1872,22.737510105092962,49.44874696847211,307.3070085507646,0.160909922626459
Medenine,apparent_temperature,1872,0.7804365400161681,0.9793047696038805,5.8742391479567,0.16671176384511388
Medenine,diffuse_radiation,1872,-7.53839935327405,18.110751818916736,102.11735501451504,0.17735233953467028
Medenine,vapour_pressure_deficit,1872,-0.13387227162489895,0.27096200485044464,1.4518639544134178,0.18663043739516127
Medenine,cloud_cover_high,1872,-0.3556992724333064,7.7219078415521425,36.31942107754202,0.21261098366810027
Medenine,relative_humidity_2m,1872,2.4252223120452707,5.574777687954729,22.13844876089167,0.2518142869071642
Medenine,wind_direction_100m,1872,-3.8326596604688765,23.510913500404204,74.92479350579124,0.3137935041300708
Medenine,dew_point_2m,1872,1.175424413904608,1.7084882780921584,4.7161685934828865,0.3622619175347252
Medenine,wind_speed_100m,1872,-1.7812449474535166,3.0347615198059823,8.173150556901984,0.3713086524808008
Medenine,cloud_cover,1872,7.472918350848828,14.36863379143088,36.791870902949185,0.3905382748632963
Medenine,cloud_cover_mid,1872,4.891673403395311,6.933710590137429,17.091114117921368,0.4056909656268044
Medenine,wind_speed_10m,1872,-1.6136620856911885,2.678819725141471,6.577007091810035,0.40730072018277885
Medenine,wind_direction_10m,1872,4.64591754244139,34.31770412287793,82.96919120395944,0.4136198464140292
Medenine,wind_gusts_10m,1872,-4.965238480194018,5.402425222312045,11.18980117178823,0.4827990363164504
Medenine,cloud_cover_low,1872,5.117219078415522,5.1495553759094586,6.301969111442638,0.8171343408458296
Medenine,snowfall,1872,0.0,0.0,0.0,
Monastir,soil_temperature_7_to_28cm,1872,0.0,0.0,4.023901946808902,0.0
Monastir,soil_temperature_28_to_100cm,1872,0.0,0.0,3.4779666479533393,0.0
Monastir,soil_moisture_28_to_100cm,1872,0.0,0.0,0.013700263111239815,0.0
Monastir,soil_moisture_7_to_28cm,1872,0.0,0.0,0.014368945432213986,0.0
Monastir,soil_moisture_0_to_7cm,1872,0.0,0.0,0.015212153881684691,0.0
Monastir,soil_temperature_0_to_7cm,1872,0.0,0.0,6.3508937017166325,0.0
Monastir,terrestrial_radiation,1872,0.0011217948717949918,0.18808760683760803,498.86208927489065,0.00037703327408783135
Monastir,shortwave_radiation,1872,0.20129345189975748,11.648342764753435,349.0530702150293,0.033371265743566254
Monastir,pressure_msl,1872,-0.14599838318512523,0.25594179466451084,3.8465694888806374,0.06653767607848171
Monastir,precipitation,1872,-0.011964430072756667,0.013742926434923199,0.176227496638379,0.07798400758721469
Monastir,rain,1872,-0.014066289409862572,0.014066289409862572,0.176227496638379,0.07981892541279623
Monastir,direct_radiation,1872,0.13985448666127728,22.228779304769603,278.4216770295615,0.07983853679040032
Monastir,direct_normal_irradiance,1872,2.045432497978984,33.929183508488286,323.0538528779239,0.1050264010357106
Monastir,et0_fao_evapotranspiration,1872,-0.019304769603880355,0.02645109135004042,0.24732742116855436,0.1069476697127486
Monastir,diffuse_radiation,1872,0.06143896523848019,11.582861762328214,83.93502763408951,0.13799795018622157
Monastir,apparent_temperature,1872,0.1569927243330639,0.989167340339531,5.820543924908603,0.16994414149276665
Monastir,temperature_2m,1872,-0.5675828617623282,1.0516572352465643,4.889944936516064,0.21506525102015522
Monastir,cloud_cover_high,1872,0.8172999191592563,9.001616814874696,35.164923767375775,0.2559828331897576
Monastir,wind_direction_100m,1872,3.1382376717865803,34.616006467259496,115.4389337203067,0.2998642256271139
Monastir,wind_direction_10m,1872,8.921584478577202,39.03152789005659,114.79370569814333,0.340014530001255
Monastir,wind_speed_100m,1872,0.40751818916734034,2.94122877930477,7.722854385164772,0.38084736971795397
Monastir,vapour_pressure_deficit,1872,-0.30034761519805986,0.39156831042845597,0.9884260417115812,0.39615337304388226
Monastir,wind_speed_10m,1872,-0.9717865804365401,2.2715440582053357,5.482804395983602,0.41430331891273425
Monastir,dew_point_2m,1872,1.1497170573969282,1.5810832659660468,3.77019290985417,0.41936402294788744
Monastir,cloud_cover,1872,7.894907033144705,15.269199676637026,35.96977965887335,0.4245007843096498
Monastir,relative_humidity_2m,1872,5.519805982215036,7.592562651576395,17.830094842687956,0.4258285061613159
Monastir,cloud_cover_mid,1872,5.543249797898141,7.392886014551334,17.026542055831033,0.4341977361175056
Monastir,wind_gusts_10m,1872,-4.350040420371867,5.178496362166532,11.362740680437765,0.4557436016366981
Monastir,cloud_cover_low,1872,4.505254648342765,5.0873080032336295,6.948859720058093,0.7321068791400352
Monastir,surface_pressure,1872,3.0083265966046895,3.0084882780921594,3.8256944017527865,0.7863901195855543
Monastir,snowfall,1872,0.0,0.0,0.0,
Nabeul,soil_temperature_7_to_28cm,1872,0.0,0.0,4.070186784825764,0.0
Nabeul,soil_temperature_28_to_100cm,1872,0.0,0.0,3.3972622602050815,0.0
Nabeul,soil_moisture_28_to_100cm,1872,0.0,0.0,0.021891853689156582,0.0
Nabeul,soil_moisture_7_to_28cm,1872,0.0,0.0,0.024906411313078552,0.0
Nabeul,soil_moisture_0_to_7cm,1872,0.0,0.0,0.030287568524492964,0.0
Nabeul,soil_temperature_0_to_7cm,1872,0.0,0.0,5.987080539555427,0.0
Nabeul,terrestrial_radiation,1872,0.001869658119658873,0.13723290598290522,497.2230535885565,0.0002759986790485042
Nabeul,shortwave_radiation,1872,3.780113177041229,16.43492320129345,345.6568570289734,0.04754693236106077
Nabeul,pressure_msl,1872,-0.06483427647534518,0.25917542441390556,3.7599409989039594,0.06893071579832141
Nabeul,rain,1872,-0.016895715440582052,0.016895715440582052,0.20910686337786846,0.08079943033744663
Nabeul,precipitation,1872,-0.014470493128536785,0.01818916734033953,0.20910686337786846,0.08698503265993059
Nabeul,direct_radiation,1872,3.2821341956345997,26.483427647534356,274.2326591965081,0.09657284338462768
Nabeul,et0_fao_evapotranspiration,1872,0.003160873080032336,0.02621665319320938,0.24272272106833642,0.10801070900086157
Nabeul,direct_normal_irradiance,1872,6.193209377526275,38.358124494745354,320.66788755716215,0.1196194754234867
Nabeul,diffuse_radiation,1872,0.49797898140662894,12.279708973322554,84.66196347504528,0.14504398987795844
Nabeul,apparent_temperature,1872,0.2171382376717866,1.029749393694422,6.009952193588624,0.17134069631917398
Nabeul,temperature_2m,1872,0.08253839935327402,0.9570735650767986,4.771490116148611,0.20058169288409147
Nabeul,cloud_cover_high,1872,0.730800323362975,9.917542441390461,35.02996578669844,0.2831159613965808
Nabeul,wind_direction_100m,1872,6.983831851253032,33.01455133387227,111.67422269182455,0.29563269426086813
Nabeul,wind_direction_10m,1872,7.0080840743734845,34.65561843168957,109.83179046451252,0.3155335835382476
Nabeul,surface_pressure,1872,-1.2084882780921593,1.209135004042038,3.75673003107899,0.3218583699225137
Nabeul,wind_gusts_10m,1872,-0.8634599838318512,4.583427647534357,12.735688442288367,0.35988848724622224
Nabeul,vapour_pressure_deficit,1872,0.008730800323362979,0.3072756669361358,0.8318644587781321,0.3693818911165789
Nabeul,dew_point_2m,1872,0.32821341956345995,1.5104284559417946,4.039590130887573,0.373906363517609
Nabeul,relative_humidity_2m,1872,1.7736459175424415,7.0234438156831045,17.332030538054426,0.40522913920918513
Nabeul,cloud_cover,1872,7.708164915117219,15.735650767987066,35.771185422273035,0.4398973805936332
Nabeul,wind_speed_10m,1872,0.14130962004850448,2.826677445432498,6.399392520538283,0.4417102773990699
Nabeul,wind_speed_100m,1872,1.4781729991915926,4.163864187550526,9.272405984086221,0.4490597364585592
Nabeul,cloud_cover_mid,1872,5.506063055780113,8.115602263540824,17.817139744981077,0.4554941129553027
Nabeul,cloud_cover_low,1872,5.24090541632983,5.573969280517381,7.2186581485170676,0.7721614136364726
Nabeul,snowfall,1872,0.0,0.0,0.0,
Sfax,soil_temperature_7_to_28cm,1872,0.0,0.0,3.930070738894296,0.0
Sfax,soil_temperature_28_to_100cm,1872,0.0,0.0,3.780059476844361,0.0
Sfax,soil_moisture_28_to_100cm,1872,0.0,0.0,0.007847798928445214,0.0
Sfax,soil_moisture_7_to_28cm,1872,0.0,0.0,0.011131338020003038,0.0
Sfax,soil_moisture_0_to_7cm,1872,0.0,0.0,0.019979280637723102,0.0
Sfax,soil_temperature_0_to_7cm,1872,0.0,0.0,6.033102558240936,0.0
Sfax,terrestrial_radiation,1872,-0.003098290598292192,0.15502136752136803,501.02309219764504,0.00030940962589447825
Sfax,shortwave_radiation,1872,4.352465642683913,14.834276475343573,349.1902334869157,0.042481934065602724
Sfax,pressure_msl,1872,-0.21220695230395936,0.2915925626515751,3.8413611329821533,0.07590865647802394
Sfax,et0_fao_evapotranspiration,1872,-0.006378334680679064,0.01955537590945837,0.2567910426794094,0.07615287396870873
Sfax,rain,1872,-0.007922392886014552,0.007922392886014552,0.09726745759243145,0.08144957298268077
Sfax,precipitation,1872,-0.005658852061438967,0.00921584478577203,0.09726745759243145,0.09474746244924089
Sfax,direct_radiation,1872,11.157639450282943,28.536782538399354,271.1441286338354,0.10524580665708104
Sfax,apparent_temperature,1872,0.21293451899757476,0.7962813257881973,5.806458896242471,0.1371371674229011
Sfax,direct_normal_irradiance,1872,18.405416329830235,43.02449474535166,313.41107649114184,0.13727815630207216
Sfax,temperature_2m,1872,-0.2915117219078416,0.6627324171382377,4.766560980407668,0.1390378555655353
Sfax,diffuse_radiation,1872,-6.80517380759903,14.772837510105093,93.52825256500535,0.15795053478452903
Sfax,vapour_pressure_deficit,1872,-0.14109943411479384,0.24835893290218272,0.9400325904968486,0.2642024706514846
Sfax,cloud_cover_high,1872,1.0824575586095393,10.178658043654002,35.31358338608541,0.2882363404577257
Sfax,wind_direction_100m,1872,-9.801131770412288,29.434114793856104,98.29991906302648,0.2994317296943447
Sfax,relative_humidity_2m,1872,3.9110751818916736,5.862570735650768,17.352121167776076,0.3378590247823944
Sfax,dew_point_2m,1872,0.751738075990299,1.3501212611156022,3.880204194799971,0.3479510853900313
Sfax,wind_direction_10m,1872,-1.6168148746968471,40.52061438965239,108.60832136379753,0.37308940862757084
Sfax,wind_speed_100m,1872,0.5949070331447049,2.634842360549717,6.986955729346877,0.3771087813656457
Sfax,cloud_cover,1872,8.694421988682295,15.829426030719482,35.68322810735909,0.4436096976174338
Sfax,wind_speed_10m,1872,-1.04874696847211,2.154486661277284,4.470665429356584,0.48191632662329564
Sfax,wind_gusts_10m,1872,-5.116734033953112,5.567987065481002,11.299620891265041,0.49275874996702146
Sfax,surface_pressure,1872,-1.926111560226352,1.926111560226352,3.837416273323915,0.5019292729891881
Sfax,cloud_cover_mid,1872,6.37429264349232,8.626515763945028,17.134216457048947,0.5034671871672378
Sfax,cloud_cover_low,1872,3.967663702506063,4.088924818108326,4.656444401476497,0.8781216880441615
Sfax,snowfall,1872,0.0,0.0,0.0,
Sidi Bouzid,soil_temperature_7_to_28cm,1872,0.0,0.0,4.084708340569896,0.0
Sidi Bouzid,soil_temperature_28_to_100cm,1872,0.0,0.0,3.6483625090450222,0.0
Sidi Bouzid,soil_moisture_28_to_100cm,1872,0.0,0.0,0.0032300411270184117,0.0
Sidi Bouzid,soil_moisture_7_to_28cm,1872,0.0,0.0,0.030421235579516998,0.0
Sidi Bouzid,soil_moisture_0_to_7cm,1872,0.0,0.0,0.05036215582867143,0.0
Sidi Bouzid,soil_temperature_0_to_7cm,1872,0.0,0.0,6.284340404960674,0.0
Sidi Bouzid,terrestrial_radiation,1872,0.005288461538461663,0.05293803418803373,500.4330539702152,0.00010578444762600453
Sidi Bouzid,shortwave_radiation,1872,0.4737267582861762,20.13257881972514,351.4460625874233,0.05728497474549768
Sidi Bouzid,precipitation,1872,-0.019644300727566694,0.026596604688763136,0.3367087751956637,0.07898993625368887
Sidi Bouzid,rain,1872,-0.027081649151172192,0.028213419563459984,0.3367087751956637,0.08379175608673987
Sidi Bouzid,pressure_msl,1872,-0.3658852061438971,0.44365400161681656,3.9380056103447645,0.11265956565713871
Sidi Bouzid,et0_fao_evapotranspiration,1872,-0.0012853678253839935,0.03158447857720291,0.269009577219091,0.11741023834062005
Sidi Bouzid,direct_radiation,1872,5.85125303152789,33.972514147130155,272.13028848984874,0.12483915089222944
Sidi Bouzid,temperature_2m,1872,0.315925626515764,0.8421988682295879,6.408149108529303,0.13142622837983184
Sidi Bouzid,apparent_temperature,1872,0.46127728375101046,1.0037186742118027,6.4566169288293445,0.15545581924337393
Sidi Bouzid,direct_normal_irradiance,1872,10.47081649151172,50.69959579628132,314.63196548173016,0.1611393671290062
Sidi Bouzid,diffuse_radiation,1872,-5.377526273241714,15.810832659660468,95.68339086359863,0.165241140776455
Sidi Bouzid,vapour_pressure_deficit,1872,0.08599029911075182,0.26448666127728376,1.520302812783023,0.17396972435584857
Sidi Bouzid,surface_pressure,1872,0.7935327405012109,0.8061438965238464,3.715307245056475,0.21697906615838783
Sidi Bouzid,relative_humidity_2m,1872,-0.5084882780921585,4.797898140662894,20.696918973695652,0.23181702294726522
Sidi Bouzid,cloud_cover_low,1872,1.814874696847211,1.8310428455941794,5.545695244416706,0.3301737230219487
Sidi Bouzid,cloud_cover_high,1872,1.190784155214228,11.970088924818109,36.06875190672613,0.33186867557194066
Sidi Bouzid,dew_point_2m,1872,0.12417138237671789,1.4986257073565077,3.950030768393909,0.3793959579625888
Sidi Bouzid,wind_direction_100m,1872,10.2303961196443,46.914308811641064,105.7588700518445,0.4435969180518192
Sidi Bouzid,wind_speed_100m,1872,-0.3937752627324171,3.6350040420371865,8.167524429108356,0.4450557905994556
Sidi Bouzid,wind_direction_10m,1872,18.09700889248181,52.68876313662086,108.93239550790963,0.48368314027203324
